Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	245.403612
1	Clockticks	2428492500000
1	Instructions Retired	3438718500000
1	CPI Rate	0.706220
1	MUX Reliability	0.998495
1	Front-End Bound	25.3
2	Front-End Latency	10.9
3	ICache Misses	0.6
3	ITLB Overhead	0.1
3	Branch Resteers	0.8
4	Mispredicts Resteers	0.5
4	Clears Resteers	0.1
4	Unknown Branches	0.2
3	DSB Switches	4.2
3	Length Changing Prefixes	0.0
3	MS Switches	5.3
2	Front-End Bandwidth	14.3
3	Front-End Bandwidth MITE	28.2
3	Front-End Bandwidth DSB	12.5
3	Front-End Bandwidth LSD	1.6
3	(Info) DSB Coverage	36.5
3	(Info) LSD Coverage	10.3
1	Bad Speculation	1.5
2	Branch Mispredict	1.4
2	Machine Clears	0.1
1	Back-End Bound	8.4
2	Memory Bound	4.3
3	L1 Bound	16.5
4	DTLB Overhead	5.6
4	Loads Blocked by Store Forwarding	0.0
4	Lock Latency	0.0
4	Split Loads	0.1
4	4K Aliasing	2.2
4	FB Full	39.7
3	L2 Bound	0.8
3	L3 Bound	1.1
4	Contested Accesses	0.1
4	Data Sharing	0.1
4	L3 Latency	3.6
4	SQ Full	3.8
3	DRAM Bound	3.1
4	Memory Bandwidth	24.4
4	Memory Latency	57.0
5	Local DRAM	7.7
5	Remote DRAM	0.0
5	Remote Cache	0.0
3	Store Bound	6.5
4	Store Latency	24.2
5	Store L2	4.0
5	Store L3	4.7
5	Store Memory	15.5
4	False Sharing	0.0
4	Split Stores	0.5
4	DTLB Store Overhead	0.7
2	Core Bound	4.1
3	Divider	0.0
3	Port Utilization	27.1
4	Cycles of 0 Ports Utilized	82.5
4	Cycles of 1 Port Utilized	11.3
4	Cycles of 2 Ports Utilized	18.3
4	Cycles of 3+ Ports Utilized	52.9
5	Port 0	32.6
5	Port 1	31.9
5	Port 2	42.9
5	Port 3	44.1
5	Port 4	36.6
5	Port 5	33.3
5	Port 6	49.5
5	Port 7	19.2
4	Vector Capacity Usage (FPU)	25.0
1	Retiring	64.9
2	General Retirement	58.9
3	FP Arithmetic	0.0
4	FP x87	0.0
4	FP Scalar	0.0
4	FP Vector	0.0
3	Other	100.0
2	Microcode Sequencer	6.0
3	Assists	0.0
1	Total Thread Count	82
1	Paused Time	0.0
0	Collection and Platform Info	
1	Application Command Line	sudo "numactl" "--physcpubind=2,3,18,19" "--membind=0" "sudo" "/usr/local/spark/bin/spark-submit" "/home/hduser/Tungsten/Benchmark/samikshabench.jar" "on" "wordcount" "../wc_inputs/10gb" 
1	User Name	root
1	Operating System	4.4.0-64-generic NAME="Ubuntu" VERSION="16.04.3 LTS (Xenial Xerus)" ID=ubuntu ID_LIKE=debian PRETTY_NAME="Ubuntu 16.04.3 LTS" VERSION_ID="16.04" HOME_URL="http://www.ubuntu.com/" SUPPORT_URL="http://help.ubuntu.com/" BUG_REPORT_URL="http://bugs.launchpad.net/ubuntu/" VERSION_CODENAME=xenial UBUNTU_CODENAME=xenial
1	Computer Name	ubuntu
1	Result Size	1205026247
1	Collection start time	19:52:32 17/12/2018 UTC
1	Collection stop time	19:56:37 17/12/2018 UTC
1	Collector Type	Event-based sampling driver
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2099998527
2	Logical CPU Count	32
