Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	22.334557
1	Clockticks	326298000000
1	Instructions Retired	401156700000
1	CPI Rate	0.813393
1	MUX Reliability	0.978248
1	Front-End Bound	26.6
2	Front-End Latency	13.5
3	ICache Misses	1.7
3	ITLB Overhead	0.3
3	Branch Resteers	3.7
4	Mispredicts Resteers	2.5
4	Clears Resteers	0.0
4	Unknown Branches	1.1
3	DSB Switches	3.5
3	Length Changing Prefixes	0.0
3	MS Switches	4.1
2	Front-End Bandwidth	13.1
3	Front-End Bandwidth MITE	25.3
3	Front-End Bandwidth DSB	11.9
3	Front-End Bandwidth LSD	1.6
3	(Info) DSB Coverage	37.6
3	(Info) LSD Coverage	11.7
1	Bad Speculation	5.0
2	Branch Mispredict	5.0
2	Machine Clears	0.1
1	Back-End Bound	16.1
2	Memory Bound	9.5
3	L1 Bound	14.8
4	DTLB Overhead	3.9
4	Loads Blocked by Store Forwarding	0.1
4	Lock Latency	0.0
4	Split Loads	0.0
4	4K Aliasing	2.2
4	FB Full	96.7
3	L2 Bound	0.5
3	L3 Bound	3.1
4	Contested Accesses	1.0
4	Data Sharing	0.1
4	L3 Latency	6.0
4	SQ Full	3.1
3	DRAM Bound	7.9
4	Memory Bandwidth	30.9
4	Memory Latency	57.0
5	Local DRAM	11.1
5	Remote DRAM	0.0
5	Remote Cache	0.0
3	Store Bound	8.8
4	Store Latency	24.2
5	Store L2	3.0
5	Store L3	5.6
5	Store Memory	15.5
4	False Sharing	0.0
4	Split Stores	0.5
4	DTLB Store Overhead	0.6
2	Core Bound	6.5
3	Divider	0.0
3	Port Utilization	24.1
4	Cycles of 0 Ports Utilized	74.0
4	Cycles of 1 Port Utilized	14.5
4	Cycles of 2 Ports Utilized	17.5
4	Cycles of 3+ Ports Utilized	42.0
5	Port 0	28.1
5	Port 1	26.9
5	Port 2	36.6
5	Port 3	37.5
5	Port 4	28.7
5	Port 5	27.6
5	Port 6	44.1
5	Port 7	15.9
4	Vector Capacity Usage (FPU)	0.0
1	Retiring	52.2
2	General Retirement	48.1
3	FP Arithmetic	0.0
4	FP x87	0.0
4	FP Scalar	0.0
4	FP Vector	0.0
3	Other	100.0
2	Microcode Sequencer	4.1
3	Assists	0.0
1	Total Thread Count	137
1	Paused Time	0.0
1	Frame Count	37
0	Collection and Platform Info	
1	Application Command Line	./driver 
1	User Name	root
1	Operating System	4.4.0-64-generic NAME="Ubuntu" VERSION="16.04.3 LTS (Xenial Xerus)" ID=ubuntu ID_LIKE=debian PRETTY_NAME="Ubuntu 16.04.3 LTS" VERSION_ID="16.04" HOME_URL="http://www.ubuntu.com/" SUPPORT_URL="http://help.ubuntu.com/" BUG_REPORT_URL="http://bugs.launchpad.net/ubuntu/" VERSION_CODENAME=xenial UBUNTU_CODENAME=xenial
1	Computer Name	ubuntu
1	Result Size	253675620
1	Collection start time	18:06:09 16/12/2018 UTC
1	Collection stop time	18:06:31 16/12/2018 UTC
1	Collector Type	Event-based sampling driver
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2099998550
2	Logical CPU Count	32
